model,trajectory,cycle,capacity_Ah,resistance_Ohm,expansion_um,expansion_SEI_um,expansion_plating_um,expansion_LAMn_um,eps_n,eps_p,nLi_mol,Cp_Ah,Cn_Ah,delta_SEI_m,delta_pl_m
P4,nLi_plus,108.0,3.460464063397541,0.02285929188918061,697.9814031208947,25.89339424151219,641.1880856828711,30.899923196511395,0.49106318259927667,0.41016154937206645,0.13578688452567172,5.341955090799713,4.8086054166981125,4.754483803366114e-08,2.413859042093343e-07
P4,nLi_plus,109.0,3.4399390249634116,0.02311263623022299,724.5545368349337,25.985406867899133,667.5039753728618,31.065154594172906,0.49066392828572947,0.4100336290109093,0.13501891621720002,5.340289052562958,4.804695825177524,4.77137894418008e-08,2.4628962194566847e-07
P4,nLi_plus,110.0,3.418630371194129,0.023376660428227468,752.8508113204647,26.076930414192617,695.5437261860912,31.230154720180867,0.49026523280183926,0.4099058674602436,0.13422171494133592,5.338625082678331,4.800791705847503,4.7881842812641366e-08,2.514093369395044e-07
P4,nLi_plus,111.0,3.396464086724646,0.023652319902262492,783.052316361498,26.167941476278013,725.4894812959087,31.394893589311373,0.4898671686019347,0.4097782756364721,0.1333925190402736,5.336963323321356,4.796893768197764,4.804895517210116e-08,2.5676436132703616e-07
P4,nLi_plus,112.0,3.3733480557506534,0.02394067922332326,815.3666508089624,26.258408192475198,757.5489049594166,31.55933765707062,0.48946981674073076,0.40965086527356365,0.13252789148459682,5.335303927315559,4.7930028059350125,4.8215068016516766e-08,2.623762503472901e-07
P4,nLi_plus,113.0,3.3492082906909015,0.024242926511619772,850.0292762056638,26.348302420742794,791.9575245181832,31.723449266737777,0.4890732682094582,0.40952365057860646,0.13162507174891416,5.333647079694441,4.78911971006664,4.8380129672137484e-08,2.6826877650022405e-07
P4,nLi_plus,114.0,3.3239474850532327,0.024560387215667844,887.3099260528862,26.43759264358618,828.9851534798041,31.887179929495886,0.4886776401733144,0.4093966511738466,0.13068042928125617,5.331993036018665,4.785245627901634,4.854408226728517e-08,2.744685324479595e-07
P4,nLi_plus,115.0,3.297451149884729,0.02489455461695073,927.5194444365054,26.526239893302197,868.9427315886267,32.05047295457656,0.48828306961615436,0.409269888987648,0.1296896924413673,5.330342081883834,4.781381900817909,4.870685425038504e-08,2.8100546183155617e-07
P4,nLi_plus,116.0,3.2695858765718007,0.025247097821165312,971.0147670009126,26.614204263494933,912.187292162906,32.213270574511625,0.48788969612349986,0.4091433822993173,0.12864788358900345,5.328694455360131,4.777529895669505,4.886837234625683e-08,2.879129455588399e-07
P4,nLi_plus,117.0,3.2402300652672302,0.025619835206685482,1018.1993433368655,26.701433679205685,959.122418737903,32.37549091975678,0.4874977175195488,0.4090171663214916,0.12755046600524345,5.3270506150578925,4.773691549597189,4.902854093609314e-08,2.9522708949226294e-07
P4,nLi_plus,118.0,3.209234367568973,0.02601477838126243,1069.5356343175836,26.78785841174611,1010.210742602043,32.537033303794566,0.48710737709659896,0.408891283371562,0.12639186770346073,5.325411112119963,4.769869244975984,4.9187231985725765e-08,3.0298782328726506e-07
P4,nLi_plus,119.0,3.1764369969483046,0.026434093155718586,1125.5453697279327,26.873391541012097,1065.9742057477683,32.697772439152224,0.4867189775910833,0.4087657880071951,0.1251660528020408,5.3237766571068645,4.766065946271774,4.934428589451552e-08,3.1123793969944435e-07
P4,nLi_plus,120.0,3.1416735184045836,0.02688004949319719,1186.8086636127903,26.957928650066744,1126.9931932646632,32.85754169806023,0.4863329216314167,0.4086407602764406,0.12386688701649143,5.322148292566556,4.762285596116066,4.9499510934552695e-08,3.200219965464948e-07
P4,nLi_minus,0.0,4.405088570402414,0.011920846182167964,48.45140241797589,14.45733209793686,21.06476675996119,12.929303560077841,0.5344862093878077,0.42436463689811166,0.17129039431499257,5.526936486132813,5.233813840427872,2.6546211229938597e-08,4.375195978831746e-08
P4,nLi_minus,1.0,4.399175003081665,0.011969716766694774,49.49645286560768,14.57083095773529,21.833798508366822,13.091823399505573,0.5340935071057544,0.4242329945168966,0.1710670855030683,5.525221972206353,5.229968407930499,2.6754615151641155e-08,4.454344812552767e-08
P4,nLi_minus,2.0,4.393238015545478,0.012018954249517435,50.56243308083034,14.684189167422025,22.623868596807043,13.254375316601267,0.533700727313328,0.42410138538043196,0.17084290992850593,5.52350789126042,5.22612221643344,2.69627608149355e-08,4.534220317755568e-08
P4,nLi_minus,3.0,4.387279280036042,0.012068542699277459,51.649327690089045,14.79737999729712,23.43498843250025,13.41695926029167,0.5333078701339383,0.42396980959797087,0.17061793023524469,5.521794244717929,5.222275267145158,2.7170599139378858e-08,4.614785884723756e-08
P4,nLi_minus,4.0,4.381298476980967,0.012118487064424529,52.7576040621654,14.910402931169058,24.26762599108526,13.579575139911082,0.5329149357866642,0.42383826731055624,0.170392134401626,5.520081034415829,5.2184275622109215,2.7378129177152564e-08,4.696051276523907e-08
P4,nLi_minus,5.0,4.3752952688423665,0.012168792506393942,53.887744683594065,15.02325749243054,25.122264337608108,13.742222853555415,0.5325219245177398,0.4237067586676648,0.1701655097398639,5.518368262300905,5.214579104041914,2.7585350053121573e-08,4.778026722285572e-08
P4,nLi_minus,6.0,4.369271299711493,0.012219443226416332,55.03972137128986,15.135916321712992,25.99890270539548,13.904902344181389,0.532128836465001,0.4235752837818136,0.16993811781973372,5.516655929838586,5.210729893987855,2.7792211530660456e-08,4.860676225232508e-08
P4,nLi_minus,7.0,4.363227626104115,0.012270429884177503,56.21365040669088,15.248359101687385,26.89768224758436,14.06760905741914,0.5317356826333283,0.4234438463985836,0.1697099982236311,5.514944085811417,5.206880039811107,2.7998676303570233e-08,4.943978952813505e-08
P4,nLi_minus,8.0,4.357160322723086,0.01232179531624027,57.4109672081188,15.360634346265167,27.81998563615759,14.230347225696041,0.5313424527957618,0.423312443164107,0.1694810037964322,5.513232686538534,5.203029441366889,2.820483345194757e-08,5.028027386807359e-08
P4,nLi_minus,9.0,4.3510682225163215,0.012373544180735649,58.632202634814305,15.47274174795508,28.766343547707542,14.39311733915169,0.5309491457679603,0.4231810737461936,0.16925109079681797,5.511521727693483,5.199178087057855,2.84106824111843e-08,5.112831912163231e-08
P4,nLi_minus,10.0,4.3449481658282165,0.012425680560554042,59.87792610339396,15.584681930113197,29.737323919389006,14.555920253891752,0.5305557594812862,0.4230497375196562,0.16902014085702388,5.509811201133809,5.195325956627422,2.8616224325872082e-08,5.1984051660297576e-08
P4,nLi_minus,11.0,4.3388014676972775,0.012478211890802556,61.14870953393508,15.69645409201667,30.733500089622265,14.718755352296148,0.5301622954281162,0.4229184350470959,0.16878820325931573,5.508101114186845,5.191473064689292,2.8821457725742584e-08,5.284759099620264e-08
P4,nLi_minus,12.0,4.332621024693074,0.012531138554354442,62.44514324993827,15.80805517748772,31.75546594687659,14.881622125573953,0.5297687548378593,0.42278716680135364,0.1685550119860744,5.506391473010882,5.1876194232821256,2.902637699911445e-08,5.3719062969394916e-08
P4,nLi_minus,13.0,4.326411720919603,0.012584471431039362,63.76783248476775,15.919486025176825,32.803825621454585,15.044520838136341,0.5293751370716098,0.42265593263123696,0.16832075000751406,5.504682275636786,5.183765026149607,2.9230983685897843e-08,5.459859048748287e-08
P4,nLi_minus,14.0,4.320177363223046,0.01263822073829985,65.11740007703166,16.030750624547416,33.87919827824193,15.207451174242319,0.5289814428923033,0.4225247328548844,0.16808555990208288,5.502973526208003,5.179909880762581,2.943528511145116e-08,5.548629750358544e-08
P4,nLi_minus,15.0,4.313917991122594,0.012692393746276594,66.49449910533058,16.14184553704701,34.98224057674502,15.37041299153854,0.5285876726439133,0.42239356764843966,0.1678494431429155,5.501265227018632,5.176053990489317,2.9639274961985664e-08,5.638232685620497e-08
P4,nLi_minus,16.0,4.30763159366396,0.012746995739074124,67.89978654877841,16.252770000865524,36.11360985528221,15.533406692630669,0.5281938253536097,0.4222624367421901,0.16761232442694474,5.49955737455593,5.172197345803635,2.984295183868369e-08,5.728680939969648e-08
P4,nLi_minus,17.0,4.301317734349592,0.012802033836452438,69.33394943027426,16.363522826252087,37.27399496197016,15.696431642052005,0.5277999025568927,0.42213134070599534,0.1673741874266378,5.497849976241762,5.168339961741511,3.0046313556952837e-08,5.8199888808207567e-08
P4,nLi_minus,18.0,4.294975988341668,0.012857514699602177,70.79767887994254,16.474102097999204,38.464090902309366,15.859485879633972,0.527405908990185,0.4220002811703398,0.16713501626870841,5.496143053311602,5.164481884683104,3.024935660013441e-08,5.912170090360872e-08
P4,nLi_minus,19.0,4.288605878123265,0.012913445420991394,72.29168880976376,16.584508360643433,39.684609714414464,16.022570734705862,0.5270118414413826,0.42186925711827244,0.16689479307545457,5.494436592520653,5.160623083174739,3.045208196809356e-08,6.005238228499045e-08
P4,nLi_minus,20.0,4.2822068059826925,0.012969834453513868,73.81675366761954,16.694742024041908,40.936325336502634,16.185686307075002,0.5266176996693175,0.4217382685283284,0.16665349548700958,5.492730593589355,5.156763554854845,3.065449041340025e-08,6.099210349744504e-08
P4,nLi_minus,21.0,4.275778398904297,0.013026687794819481,75.37359297641189,16.804798950811772,42.21996148790413,16.34883253769599,0.5262234838166632,0.4216073155296711,0.1664111095593831,5.491025058199937,5.152903301120513,3.085657433908994e-08,6.194098398987558e-08
P4,nLi_minus,22.0,4.269319993675449,0.013084014646974538,76.96304066624525,16.91467914152673,43.53635198926522,16.512009535453306,0.5258291936203183,0.421476398190895,0.16616761048941722,5.489319987245773,5.149042319395393,3.105833374621606e-08,6.289921157113294e-08
P4,nLi_minus,23.0,4.2628308730036615,0.013141825128138294,78.58597395692452,17.024387295932563,44.8863695583604,16.675217102631557,0.5254348295580294,0.4213455167474095,0.1659229714567669,5.487615383792844,5.145180614357693,3.1259777264340654e-08,6.386698640199981e-08
P4,nLi_minus,24.0,4.256310486339097,0.013200127436751927,80.24323447161115,17.133923094920327,46.27085625121334,16.838455125477488,0.5250403919046625,0.42121467134254614,0.1656771718837363,5.485911249707901,5.14131818869896,3.1460904307523413e-08,6.484447105048624e-08
P4,nLi_minus,25.0,4.249758583297571,0.013258930482977292,81.93569667488472,17.24328663911149,47.69068611193444,17.001723923838796,0.5246458798873583,0.4210838617748474,0.1654302024215786,5.484207582367159,5.137455034851181,3.1661715060523106e-08,6.583183625840477e-08
P4,nLi_minus,26.0,4.243173327057939,0.013318242004476843,83.6642632556166,17.352476970727285,49.146764281493766,17.165022003395553,0.5242512971168938,0.4209530892950198,0.16518199438720949,5.482504398059851,5.133591188171923,3.186220776468901e-08,6.68292594872939e-08
P4,nLi_minus,27.0,4.236549507066614,0.013378066635597038,85.42985469993098,17.461490637420987,50.64001979651764,17.328344265992357,0.5238566559121172,0.4208223580349232,0.16493235293808592,5.480801750599432,5.12972676929023,3.2062376080903743e-08,6.783691934517216e-08
P4,nLi_minus,28.0,4.229888845785071,0.013438416382398089,87.23343756380422,17.570334703472835,52.17140665153913,17.49169620879224,0.5234619429900442,0.4206916636417414,0.16468134251436983,5.479099583294707,5.125861648136015,3.2262232980431566e-08,6.885499594123631e-08
P4,nLi_minus,29.0,4.223185918582411,0.013499296669690608,89.075993437906,17.679009044419242,53.74190572412579,17.655078669360975,0.523067156326836,0.4205610054955674,0.1644287602409145,5.477397888071991,5.121995804891374,3.2461778234735394e-08,6.988367176314393e-08
P4,nLi_minus,30.0,4.216447258413914,0.01356072272693183,90.95853566788676,17.787510739220956,55.35253352737712,17.8184914012887,0.522672296517901,0.4204303838419871,0.1641748505624694,5.475696668129799,5.118129245386688,3.266100648027204e-08,7.09231368431816e-08
P4,nLi_minus,31.0,4.209672899625843,0.013622705667024632,92.88213751254509,17.895839776831014,57.00436343360567,17.981934302108392,0.522277363810834,0.42029979881098084,0.16391961479810588,5.473995925161001,5.114261972046459,3.285991769675734e-08,7.197360133514112e-08
P4,nLi_minus,32.0,4.202863202121559,0.01368525623479556,94.8478762242521,18.003996007069986,58.69847300698198,18.145407210200148,0.5218823585961626,0.42016925057865784,0.16366306643904588,5.4722956614592455,5.110393988694828,3.3058511608435364e-08,7.303526100314015e-08
P4,nLi_minus,33.0,4.196017481633355,0.0137483853986204,96.85689226458034,18.11197949308707,60.43600285509145,18.308909916401817,0.5214872813792926,0.4200387393621577,0.16340517992097506,5.470595879852567,5.106525300280846,3.325678833125919e-08,7.410833403124441e-08
P4,nLi_minus,34.0,4.1891338808918475,0.013812103128295092,98.91035247559114,18.219789905228854,62.21812062801197,18.47244194235032,0.521092133316109,0.419908265576257,0.16314588582017592,5.4688965857430265,5.102655918123209,3.345474725992702e-08,7.519303735812282e-08
P4,nLi_minus,35.0,4.182211695470253,0.013876420598981696,101.00946195656205,18.327426783526505,64.0460323304446,18.636002842590944,0.5206969154829796,0.41977782961106813,0.16288515783287633,5.467197784211457,5.09878585276196,3.365238754985495e-08,7.628959317434057e-08
P4,nLi_minus,36.0,4.175250185528534,0.013941348805002748,103.15544886252573,18.434889510451562,65.9209669337117,18.799592418362465,0.5203016283601778,0.4196474316659325,0.16262296833022094,5.465499477854087,5.094915108900051,3.384970806715184e-08,7.73982191836287e-08
P4,nLi_minus,37.0,4.168248483116966,0.014006900175429706,105.34962786248525,18.54217787494617,67.84423950455277,18.963210482986316,0.5199062723987815,0.419517071942688,0.16235928489540336,5.46380166929966,5.091043690954541,3.4046708424278234e-08,7.851916511550176e-08
P4,nLi_minus,38.0,4.161205783769086,0.014073086554450925,107.59332214475482,18.649291373537455,69.81717387149374,19.126856899723638,0.5195108479291976,0.4193867505663777,0.16209407748655108,5.462104360176738,5.087171602160851,3.424338769676916e-08,7.965266599970949e-08
P4,nLi_minus,39.0,4.154121171761562,0.014139921066101806,109.88793936293447,18.75622992436813,71.84117804068904,19.290531397877306,0.5191153556055207,0.41925646778801745,0.1618273119062859,5.46040755375456,5.08329884892403,3.443974573432021e-08,8.079898523403366e-08
P4,nLi_minus,40.0,4.146993574070375,0.014207416910977457,112.23493047286719,18.86299323012777,73.91770346790581,19.45423377483361,0.5187197959173334,0.41912622380395265,0.1615589480787087,5.458711252590333,5.079425436038183,3.463578199101701e-08,8.195838963525252e-08
P4,nLi_minus,41.0,4.139817407094526,0.014275583581051307,114.63578655678893,18.969577753560944,76.04824742799916,19.61796137522883,0.5183241752808825,0.4189960207521017,0.16128877735140162,5.457015484528364,5.075551426332699,3.4831489971834785e-08,8.313115008274078e-08
P4,nLi_minus,42.0,4.132596481542161,0.014344425104682586,117.0915206313206,19.075973842087766,78.23383056768193,19.78171622155091,0.5179284888091606,0.4188658570457161,0.16101694220326168,5.455320228902798,5.071676771952861,3.50268519529347e-08,8.431725927858503e-08
P4,nLi_minus,43.0,4.125331390681459,0.014413942755921455,119.6031409530227,19.182174864351207,80.47546642536858,19.945499663302915,0.5175327332413172,0.4187357316343902,0.16074346482808563,5.453625472033123,5.0678014409676555,3.522185575797581e-08,8.551670029965947e-08
P4,nLi_minus,44.0,4.118009326684876,0.014484168529905759,122.17334071905175,19.28819355059182,82.77583806813338,20.10930910032654,0.5171369148602042,0.4186056466067722,0.1604678665895989,5.45193124112195,5.063925494900239,3.541652476192472e-08,8.67303256541125e-08
P4,nLi_minus,45.0,4.110638835578914,0.014555124819425202,124.80382655236994,19.394031750235232,85.13665002121834,20.273144780916365,0.5167410330658588,0.4184756017807075,0.16019046696926792,5.4502375337968925,5.060048927875635,3.5610862360653e-08,8.7958428718363e-08
P4,nLi_minus,46.0,4.103219596673948,0.014626827887308593,127.49638248124322,19.499689589140807,87.55968502343693,20.437007868665482,0.5163450850466511,0.4183455962463711,0.15991125400693404,5.4485443382083645,5.0561717123617065,3.5804868785260654e-08,8.920131959717372e-08
P4,nLi_minus,47.0,4.09574855715107,0.014699315038380406,130.2538152677642,19.605179408119564,90.04773806530444,20.6008977943402,0.51594907217804,0.41821563046876575,0.15963011366060548,5.446851660412576,5.052293861827268,3.599856669565297e-08,9.045979264353265e-08
P4,nLi_minus,48.0,4.088224734608071,0.014772597341367657,133.07784848959642,19.710496268900677,92.60253819039237,20.76481403030336,0.5155529957349733,0.4180857048695843,0.15934700927039994,5.445159505901663,5.048415388756907,3.6191947024293855e-08,9.173406296980522e-08
P4,nLi_minus,49.0,4.080650418516357,0.01484667618869338,135.96972005307123,19.815628285894736,95.225335525397,20.9287562417795,0.5151568565263804,0.4179558197309968,0.15906202643262554,5.44346787835062,5.044536301071849,3.638498794714518e-08,9.302409200346028e-08
P4,nLi_minus,50.0,4.073023172608477,0.014921567957571824,138.93149105594475,19.920574027062518,97.91819320882755,21.092723820054687,0.5147606560231179,0.4178259755426776,0.15877507414991032,5.441776784136975,5.040656613175066,3.6577686834730393e-08,9.43302269824929e-08
P4,nLi_minus,51.0,4.065341439181749,0.014997290126272276,141.96530023536096,20.025330141304256,100.68325361833932,21.256716475717383,0.5143643949245008,0.41769617251779295,0.15848609425674534,5.440086226037013,5.036776331914412,3.6770037533839365e-08,9.565282579884343e-08
P4,nLi_minus,52.0,4.057603949146714,0.015073861038254109,145.07336538849054,20.12989551088181,103.52273595658814,21.42073392102061,0.513968073925822,0.41756641084913476,0.15819503937423024,5.438396206561662,5.032895464098359,3.696203799210776e-08,9.699225454902629e-08
P4,nLi_minus,53.0,4.049806406747785,0.015151299159310839,148.25807302314092,20.23427152698124,106.43902866433632,21.584772831823365,0.5135717010593178,0.4174366931542265,0.15790174908649202,5.436706759801615,5.029014088380441,3.715369076399852e-08,9.834892905717815e-08
P4,nLi_minus,54.0,4.041946997161799,0.015229624135247945,151.5218415115572,20.338457387770777,109.43455158158007,21.748832542206337,0.513175277934072,0.41730701995341113,0.15760615564949895,5.435017892533837,5.025132220517183,3.734499437720713e-08,9.972324802055581e-08
P4,nLi_minus,55.0,4.03402787615131,0.015308856909428386,154.86706100585926,20.442453539271895,112.51169105975417,21.912916406833205,0.5127787964440953,0.4171773885734477,0.15730833960256901,5.433329569941963,5.021249781132843,3.753594965070765e-08,1.0111556431327456e-07
P4,nLi_minus,56.0,4.026047484360856,0.015389018319813772,158.29632089814385,20.54625983541307,115.67303620327222,22.07702485945857,0.5123822555412915,0.41704779864528274,0.15700824272070607,5.431641787219431,5.0173667599642195,3.7726556316287014e-08,1.0252629214081855e-07
P4,nLi_minus,57.0,4.0179951139707955,0.015470122954780266,161.81230389204973,20.649875034723394,118.92127161015466,22.241157247171657,0.5119856568033113,0.4169182506531074,0.15670546506429442,5.429954550672359,5.013483172460036,3.791681209438569e-08,1.039558553255655e-07
P4,nLi_minus,58.0,4.009875548408287,0.015552197353737541,165.41779698901223,20.753298327773688,122.25918614570627,22.405312515532266,0.511589002778035,0.41678874539156086,0.15640018538764489,5.428267870650151,5.0095990435697315,3.810671549874899e-08,1.0540468969627818e-07
P4,nLi_minus,59.0,4.001690198494537,0.015635266747990782,169.11569656605258,20.856536463270785,125.68967005173121,22.569490051050597,0.511192294947859,0.4166592833006452,0.1560924564342611,5.426581752883405,5.005714387809278,3.8296278921192757e-08,1.0687324027885637e-07
P4,nLi_minus,60.0,3.9934373897839603,0.0157193546206706,172.90904004929604,20.95958460913498,129.21576592572444,22.733689514436605,0.5107955341326216,0.41652986459666486,0.15578221569536693,5.424896200189274,5.001829213206724,3.848549348916652e-08,1.0836198125662896e-07
P4,nLi_minus,61.0,3.9851153678593576,0.01580448575806045,176.80102610918289,21.062436036336123,132.84067979884733,22.89791027399944,0.5103987218586991,0.4164004897217841,0.15546939768063683,5.4232112183265215,4.997943534708702,3.8674346846984306e-08,1.0987141774122697e-07
P4,nLi_minus,62.0,3.976722482036109,0.01589068454975603,180.7948899357657,21.165091214846374,136.56764636113263,23.062152359786694,0.5100018580534864,0.41627115859506114,0.15515394076762198,5.421526806240956,4.994057351604248,3.8862839857597864e-08,1.1140202780863272e-07
P4,nLi_minus,63.0,3.968258243314075,0.015977972876039245,184.89377159878669,21.26755265242044,140.39980415215106,23.226414794215174,0.5096049450791516,0.4161418718710774,0.15483582673016733,5.419842972457864,4.990170687024261,3.905097712568708e-08,1.1295421321443814e-07
P4,nLi_minus,64.0,3.959716289511021,0.016066380034999668,189.10153014398443,21.369820809485546,144.34101449410076,23.39069484039815,0.5092079895489281,0.41601263164998914,0.154514818028632,5.418159744329739,4.98628360572707,3.9238759496677526e-08,1.1452862864053199e-07
P4,nLi_minus,65.0,3.951095254201915,0.016155934429131946,193.42188992716726,21.471895352301264,148.39500218759218,23.554992387273824,0.5088109917311785,0.4158834379355219,0.15419086367231669,5.4164771219051016,4.9823961103405425,3.942618635776292e-08,1.1612582732783887e-07
P4,nLi_minus,66.0,3.9423958770660503,0.016246666990907387,197.85872478114078,21.573777540616007,152.56563712121127,23.719310119313484,0.5084139451393224,0.4157542885198687,0.1538639912804889,5.414795076429413,4.9785081373465685,3.961326002206351e-08,1.1774637547286306e-07
P4,nLi_minus,67.0,3.9336159820054837,0.01633860759505879,202.41609084932438,21.67546648801223,156.85697678385543,23.88364757745672,0.5080168508826032,0.4156251836594315,0.1535341196210955,5.4131136112420615,4.974619697607118,3.979997886196035e-08,1.193908664459172e-07
P4,nLi_minus,68.0,3.9247534448011128,0.016431787032366713,207.0982174347955,21.776960359355378,161.27325402718847,24.048003048251637,0.5076197131012937,0.41549612458475005,0.15320116941635264,5.4114327423696285,4.970730831664712,3.9986339507822805e-08,1.2105991321960028e-07
P4,nLi_minus,69.0,3.9158018975552853,0.0165262345762531,211.9095268870836,21.878257142049925,165.81889332891384,24.2123764161198,0.5072225320746702,0.4153671112592167,0.1528649029164269,5.409752469335335,4.966841542254086,4.017233826417055e-08,1.2275415186417055e-07
P4,nLi_minus,70.0,3.9067554787299215,0.016621980412888034,216.85460498026526,21.979354028396077,170.49848456336426,24.376766388504926,0.5068253109259807,0.41523814455969243,0.15252510131113822,5.408072803559443,4.9629518599588165,4.035796997557165e-08,1.2447422915280278e-07
P4,nLi_minus,71.0,3.89761921382852,0.01671906400961717,221.93827260384109,22.08025128821787,175.31684900515936,24.541172310463846,0.5064280512377871,0.41510922485019647,0.15218195228292894,5.406393749782947,4.959061800275718,4.054323513747061e-08,1.2622082429550348e-07
P4,nLi_minus,72.0,3.8883914978883456,0.01681752161908065,227.16557308932295,22.180947640767197,180.2790315055876,24.70559394296816,0.5060307535876619,0.41498035215443313,0.15183539592641976,5.404715308314574,4.9551713688605155,4.0728131398188056e-08,1.2799464259224051e-07
P4,nLi_minus,73.0,3.8790660753466915,0.01691738708860285,232.54176147514895,22.2814393202067,185.39029468617574,24.870027468766494,0.505633427199361,0.4148515292814848,0.15148519874961258,5.403037515739889,4.951280656034382,4.0912651842982504e-08,1.29796410184118e-07
P4,nLi_minus,74.0,3.869640500632287,0.017018698353504648,238.07231639346904,22.38172498554635,190.6561183326041,25.034473075318562,0.505236071619919,0.41472275589590024,0.15113126946739674,5.401360367689966,4.947389657361775,4.1096794009559774e-08,1.3162687091745802e-07
P4,nLi_minus,75.0,3.860114789761272,0.017121502777415146,243.76334850221528,22.481806287137886,196.08260912364702,25.198933091430384,0.5048386812221618,0.41459402996887407,0.15077360866543751,5.399683837741588,4.94349831774009,4.1280560928256706e-08,1.3348692303563838e-07
P4,nLi_minus,76.0,3.850485960798766,0.017225844435795352,249.621108508779,22.581679950262217,201.6760217164394,25.363406842077374,0.5044412576371745,0.414465351808971,0.15041210503795094,5.39800792991351,4.939606653141294,4.1463946586111564e-08,1.353774460636952e-07
P4,nLi_minus,77.0,3.8407514052321323,0.017331759053781183,255.65149027163037,22.681342333741576,207.44225512463356,25.527892813255214,0.5040438045232979,0.4143367223596957,0.1500466612309731,5.396332656493964,4.935714699388716,4.164694429727984e-08,1.3729913348790715e-07
P4,nLi_minus,78.0,3.8309080256588977,0.01743929152643844,261.86115922871596,22.78079311218203,213.3879764515653,25.692389664968612,0.5036463251184087,0.41420814241082216,0.14967716163769293,5.394658027768987,4.9318224881883985,4.182955346428092e-08,1.3925287051796683e-07
P4,nLi_minus,79.0,3.820955484580985,0.017548455254280667,268.2548419947664,22.88001928984393,219.51792651201208,25.856896192910437,0.5032488223325157,0.4140796126431233,0.14930359367595475,5.392984052604983,4.9279300480358295,4.201175022464503e-08,1.4123885227215053e-07
P4,nLi_minus,80.0,3.8108889545134534,0.017659300713233676,274.8399815464245,22.979020569837836,225.83955045008366,26.021410526503015,0.50285130068556,0.4139511342198389,0.14892577715891367,5.391310746152019,4.924037423191329,4.219353403323082e-08,1.4325809909233243e-07
P4,nLi_minus,81.0,3.8006911785630635,0.017771897139378864,281.6260027553367,23.077805252435976,232.36226600573332,26.185931497167413,0.5024537630012194,0.4138227077133106,0.14854306793533031,5.389638115864288,4.920144641305007,4.2374920130801814e-08,1.4531216902193686e-07
P4,nLi_minus,82.0,3.790367408981506,0.017886300315560818,288.6208152872343,23.176372851032777,239.09398383166365,26.35045860453784,0.5020562104885447,0.4136943331629672,0.1481556620855909,5.387966162255311,4.916251714216173,4.255590762386437e-08,1.4740204473693128e-07
P4,nLi_minus,83.0,3.779918007077192,0.018002566161846402,295.832766324783,23.274728734435932,246.04304498828654,26.514992602060556,0.5016586413269578,0.41356600960486295,0.14776357308714427,5.386294872770634,4.912358624097302,4.273650637049619e-08,1.495287595051481e-07
P4,nLi_minus,84.0,3.7693390782013707,0.018120750754971767,303.27072424346574,23.372867854949032,253.21832414382192,26.679532244694755,0.5012610585248938,0.41343773760582486,0.14736665557499828,5.384624254792626,4.9084654004076915,4.291670710223652e-08,1.516934221370476e-07
P4,nLi_minus,85.0,3.7586267111127247,0.018240911037347162,310.9438882361112,23.470788213046884,260.6290239767347,26.844076046329604,0.5008634656732933,0.4133095178865269,0.1469647635683743,5.382954317707364,4.904572078310672,4.30965061476045e-08,1.5389714836822732e-07
P4,nLi_minus,86.0,3.7477796114005266,0.018363073474017142,318.85947174575034,23.568479132929475,268.2823714341317,27.00862117868915,0.500465869606217,0.4131813521609374,0.14655784877420253,5.381285083837619,4.900678724726961,4.3275883903948653e-08,1.5614038724007142e-07
P4,nLi_minus,87.0,3.7367943801583503,0.018487289966716957,327.0267940523612,23.665936710740805,276.1876913935516,27.173165948068785,0.5000682744162215,0.41305324123914294,0.14614578433141287,5.379616563733981,4.896785379731831,4.345483320310094e-08,1.584241347172201e-07
P4,nLi_minus,88.0,3.725661801759843,0.01861368137729599,335.46078367123425,23.763172826377325,284.3599018356618,27.337709009195127,0.4996706833539372,0.4129251856407386,0.14572822627601278,5.377948764163668,4.892892075156214,4.363337585864623e-08,1.6075088095784134e-07
P4,nLi_minus,89.0,3.7143725640448704,0.018742318424090458,344.1732648487249,23.860182432348527,292.81083832686505,27.502244089511322,0.4992731115759592,0.41279718964548434,0.14530482711376178,5.376281740866391,4.88899895941703,4.3811502602501837e-08,1.6312208272654074e-07
P4,nLi_minus,90.0,3.7029143793183694,0.018873273872071508,353.1766857730106,23.956961785471123,301.5529512813275,27.66677270621201,0.49887555541623785,0.41266925142011635,0.1448751282108792,5.374615469965672,4.885105996615463,4.3989206561523145e-08,1.655392470366971e-07
P4,nLi_minus,91.0,3.6912951036245634,0.0190065748117577,362.4795482107651,24.0534960484096,310.59475775467257,27.831294407682904,0.49847801596602426,0.4125413706529647,0.14443942276455374,5.372949947402314,4.881213197437301,4.416646049174565e-08,1.6800269347440666e-07
P4,nLi_minus,92.0,3.6795067574640745,0.019142360275060073,372.0999998193723,24.149792939962243,319.95440083712475,27.99580604228528,0.4980805008407316,0.41241354900990146,0.14399741298120125,5.371285194872679,4.8773206364544475,4.434327856624418e-08,1.7051525069304926e-07
P4,nLi_minus,93.0,3.667541337406061,0.019280739434715314,382.0545796993812,24.245849425398777,329.64842629722,28.160303976762435,0.49768301881952304,0.412285788475494,0.1435488001853466,5.369621238223827,4.873428399634521,4.451965521271879e-08,1.7307912351869291e-07
