phase,case,label,cycle,capacity_Ah,capacity_retention,resistance_Ohm,expansion_um,expansion_SEI_um,expansion_plating_um,expansion_LAMn_um,nLi_mol,Cp_Ah,Cn_Ah,delta_SEI_m,delta_pl_m,eps_n,eps_p
second_life,Cp_x0p90,$C_p\times0.9$,81.0,3.812347865654766,0.8750528311703166,0.018482624828912,316.4658778463979,23.15615743934909,267.2191239715841,26.09059643546468,0.1482708594260542,4.8209960386502,4.92240039386852,4.251878856309854e-08,1.5583067497031512e-07,0.5026841243923097,0.3701617050534465
second_life,Cp_x0p90,$C_p\times0.9$,82.0,3.800440645701503,0.8723197525272739,0.0186144592921134,325.27865589452324,23.25474986255317,275.7703845617188,26.25352147025128,0.1478239546425191,4.819127234242608,4.918545373917661,4.2699821638517786e-08,1.583044037018004e-07,0.5022904430227637,0.3700182160689339
second_life,Cp_x0p90,$C_p\times0.9$,83.0,3.788346938547521,0.8695438692507831,0.0187489203359398,334.4135807027117,23.353082282283484,284.64409555420434,26.416402866223912,0.1473701079731376,4.817259526206881,4.914691386518362,4.288037730170853e-08,1.608311893656036e-07,0.501896867099186,0.3698748112651331
second_life,Cp_x0p90,$C_p\times0.9$,84.0,3.776056568039164,0.8667228455959486,0.0188861031751098,343.88650379627256,23.45115361673468,293.8561155653657,26.579234614172137,0.1469089387872118,4.815392972623789,4.910838573856418,4.306045356628538e-08,1.634129802600824e-07,0.5015034111418386,0.3697314951015537
second_life,Cp_x0p90,$C_p\times0.9$,85.0,3.7635654601902826,0.8638557464557864,0.0190261124134322,353.7142713484324,23.54896105811005,303.42329132203844,26.742018968283872,0.1464402942811437,4.813527535933382,4.906986882594788,4.3240045276638426e-08,1.6605182049745005e-07,0.5011100697038496,0.3695882646942988
second_life,Cp_x0p90,$C_p\times0.9$,86.0,3.750866264946568,0.8609408847634135,0.0191690571883717,363.9149053142885,23.646503192818503,313.36364934490234,26.90475277656764,0.1459638994837289,4.811663239628461,4.903136387313725,4.341914983716514e-08,1.6874988749354308e-07,0.5007168504014846,0.369445121847173
second_life,Cp_x0p90,$C_p\times0.9$,87.0,3.737950925808604,0.8579764113007435,0.0193150499254832,374.50743474409467,23.74377691729356,323.696226541689,27.06743128511207,0.145479453145503,4.80980012444572,4.899287200497003,4.359776154917016e-08,1.7150942944353297e-07,0.5003237647217832,0.3693020696879873
second_life,Cp_x0p90,$C_p\times0.9$,88.0,3.724810937541745,0.8549603738509488,0.0194642091746025,385.5121184457265,23.84078012580199,334.4412860748046,27.230052245119897,0.1449866372948996,4.80793820123827,4.8954393753541146,4.377587654615595e-08,1.743328083196365e-07,0.4999308180985916,0.3691591090500563
second_life,Cp_x0p90,$C_p\times0.9$,89.0,3.711433396539104,0.8518898106334845,0.0196166593370483,396.9506998744629,23.93750901491793,345.6205774388227,27.392613420722338,0.1444849698300537,4.806077479435441,4.891592964788647,4.395348784436189e-08,1.772225493342647e-07,0.4995380159345166,0.369016240657375
second_life,Cp_x0p90,$C_p\times0.9$,90.0,3.69781179280946,0.8487632274021669,0.0197724406735021,408.83858173629056,24.033939537945592,357.2495346201388,27.55510757820621,0.1439742074475037,4.804218024226313,4.88774813995974,4.413055128981398e-08,1.8017935159106241e-07,0.4991453757086283,0.3688734695152369
second_life,Cp_x0p90,$C_p\times0.9$,91.0,3.6839439565933527,0.8455801261294749,0.0199316729372884,421.198031612529,24.13006619213436,369.35043383369424,27.71753158670045,0.1434542688216521,4.802359852562613,4.883904974947907,4.4307056778491695e-08,1.832054928792643e-07,0.4987529049861582,0.3687307969252155
second_life,Cp_x0p90,$C_p\times0.9$,92.0,3.669811373161951,0.8423362571072351,0.0200946272697116,434.06588860712094,24.22590718776172,381.96009867700144,27.87988274235778,0.1429244625408416,4.800502974525058,4.88006353372972,4.44830377476758e-08,1.863065751238295e-07,0.4983606103005056,0.36858822366132
second_life,Cp_x0p90,$C_p\times0.9$,93.0,3.6554018508798793,0.8390288219745882,0.0202614709103818,447.4714793566356,24.32145567511492,395.1078673644392,28.042156317081425,0.1423843332974357,4.798647421159552,4.876223928178148,4.465848162008578e-08,1.894859539716331e-07,0.4979685030763335,0.3684457521072911
second_life,Cp_x0p90,$C_p\times0.9$,94.0,3.640701669666333,0.8356546715447397,0.0204323904138486,461.4471850495896,24.416703240758267,408.8261357406586,28.204346068172686,0.1418333687921579,4.796793238574887,4.872386306003628,4.4833372947170024e-08,1.927473916995244e-07,0.4975765983980895,0.3683033858034159
second_life,Cp_x0p90,$C_p\times0.9$,95.0,3.625695527096046,0.8322102934334522,0.020607592350817,476.0287089506341,24.511637458967314,423.1506260510718,28.366445440595,0.1412709977057691,4.794940473838216,4.86855082230692,4.50076889131072e-08,1.960950711044126e-07,0.4971849121049342,0.3681611283635651
second_life,Cp_x0p90,$C_p\times0.9$,96.0,3.610366275670475,0.8286917517545797,0.0207872987099564,491.254800483384,24.60625288930412,438.1201003763559,28.52844721772396,0.1406965798985312,4.793089178647873,4.864717647842821,4.5181419528293864e-08,1.995334781958279e-07,0.4967934616346456,0.3680189837571972
second_life,Cp_x0p90,$C_p\times0.9$,97.0,3.594682138597945,0.8250917527425735,0.0209717600323271,507.1694019876096,24.70053656559975,453.7785271041291,28.690338317880688,0.1401089293608804,4.791239468480862,4.860887092141004,4.53545409845573e-08,2.030678423751959e-07,0.4964022785969345,0.3678769608507717
second_life,Cp_x0p90,$C_p\times0.9$,98.0,3.578634873987559,0.8214084046262164,0.0211612636042669,523.8207520039338,24.79448256403248,470.1741525743223,28.852116865579067,0.1395077383268564,4.789391327002585,4.857059199577932,4.552704240471618e-08,2.067038468302509e-07,0.4960113675236027,0.3677350583900987
second_life,Cp_x0p90,$C_p\times0.9$,99.0,3.5622007802331264,0.8176362671470819,0.0213561317734026,541.263594867094,24.888085595959293,487.361736054132,29.01377321700275,0.1388921221762038,4.787544822252841,4.853234198338941,4.56989140778893e-08,2.1044804623103042e-07,0.4956207517173355,0.3675932815993536
