case,label,stage,requested_cycle,actual_cycle,time_s,time_h,voltage_V,current_A
high_SEI_low_plating,High SEI / low plating,beginning,1,1,106616.89819151898,29.61580505319972,3.658789649670961,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,106676.89819151898,29.632471719866384,3.6584835942302703,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,106736.898191519,29.649138386533053,3.658178366992481,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,106796.898191519,29.66580505319972,3.657873958275498,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,106856.898191519,29.68247171986639,3.657570357856744,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,106916.898191519,29.69913838653305,3.657267554931394,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,106976.898191519,29.71580505319972,3.656965538067377,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107036.898191519,29.73247171986639,3.656664295156911,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107096.898191519,29.74913838653305,3.6563638133643375,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107156.898191519,29.76580505319972,3.656064079069993,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107216.898191519,29.782471719866383,3.6557650778098334,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107276.898191519,29.799138386533052,3.655466794210587,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107336.898191519,29.81580505319972,3.655169211920076,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107396.898191519,29.832471719866387,3.654872313532461,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107456.89819151898,29.84913838653305,3.6545760805080825,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107516.89819151898,29.86580505319972,3.654280493087568,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107576.89819151898,29.882471719866384,3.653985530199926,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107636.898191519,29.899138386533053,3.6536911693642553,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107696.898191519,29.91580505319972,3.6533973865848166,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107756.898191519,29.93247171986639,3.6531041562390953,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107816.898191519,29.94913838653305,3.652811450958604,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107876.898191519,29.96580505319972,3.652519241502144,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107936.898191519,29.98247171986639,3.652227496621268,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,107996.898191519,29.99913838653305,3.65193618291776,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108056.898191519,30.01580505319972,3.6516452646929807,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108116.898191519,30.032471719866383,3.651354703788973,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108176.898191519,30.049138386533052,3.651064459421367,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108236.898191519,30.06580505319972,3.650774488004152,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108296.898191519,30.082471719866387,3.650484742966575,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108356.89819151898,30.09913838653305,3.650195174562514,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108416.89819151898,30.11580505319972,3.6499057296729216,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108476.89819151898,30.132471719866384,3.649616351602084,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108536.898191519,30.149138386533053,3.649326979868736,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108596.898191519,30.16580505319972,3.649037549993352,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108656.898191519,30.18247171986639,3.6487479932832505,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108716.898191519,30.19913838653305,3.6484582366175786,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108776.898191519,30.215805053199723,3.6481682022346376,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108836.898191519,30.23247171986639,3.647877807524557,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108896.898191519,30.24913838653305,3.647586964830843,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,108956.898191519,30.26580505319972,3.6472955812649728,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109016.898191519,30.282471719866383,3.647003558538884,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109076.898191519,30.299138386533052,3.646710792820946,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109136.898191519,30.31580505319972,3.6464171746217935,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109196.898191519,30.332471719866387,3.646122588715772,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109256.89819151898,30.34913838653305,3.645826914114898,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109316.89819151898,30.36580505319972,3.6455300240806015,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109376.89819151898,30.382471719866384,3.645231786220819,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109436.898191519,30.399138386533053,3.644932062644517,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109496.898191519,30.41580505319972,3.64463071021009,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109556.898191519,30.43247171986639,3.644327580870112,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109616.898191519,30.44913838653305,3.644022522126259,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109676.898191519,30.465805053199723,3.643715377606776,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109736.898191519,30.48247171986639,3.643405987778468,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109796.898191519,30.49913838653305,3.6430941908044896,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109856.898191519,30.51580505319972,3.6427798235577233,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109916.898191519,30.532471719866383,3.642462722797567,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,109976.898191519,30.549138386533052,3.642142726514982,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110036.898191519,30.56580505319972,3.64181967544696,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110096.898191519,30.582471719866387,3.641493414756701,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110156.89819151898,30.59913838653305,3.6411637958700336,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110216.89819151898,30.61580505319972,3.6408306784516817,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110276.89819151898,30.632471719866384,3.640493932497036,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110336.898191519,30.649138386533053,3.640153440506245,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110396.898191519,30.66580505319972,3.639809099697772,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110456.898191519,30.68247171986639,3.639460824208526,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110516.898191519,30.69913838653305,3.639108547217384,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110576.898191519,30.715805053199723,3.6387522229191935,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110636.898191519,30.73247171986639,3.638391828267349,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110696.898191519,30.74913838653305,3.638027364395749,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110756.898191519,30.76580505319972,3.6376588576258286,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110816.898191519,30.782471719866383,3.6372863599621454,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110876.898191519,30.799138386533052,3.636909948981317,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110936.898191519,30.81580505319972,3.6365297270243824,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,110996.898191519,30.832471719866387,3.636145819612336,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111056.89819151898,30.84913838653305,3.635758373018485,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111116.89819151898,30.86580505319972,3.6353675509495584,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111176.89819151898,30.882471719866384,3.634973530309245,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111236.89819151898,30.89913838653305,3.634576496042597,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111296.898191519,30.91580505319972,3.6341766350861935,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111356.898191519,30.93247171986639,3.633774129475964,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111416.898191519,30.94913838653305,3.6333691486908006,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111476.898191519,30.965805053199723,3.632961841334163,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111536.898191519,30.98247171986639,3.6325523262768,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111596.898191519,30.99913838653305,3.63214068340056,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111656.898191519,31.01580505319972,3.631726944095844,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111716.898191519,31.032471719866383,3.631311081673586,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111776.898191519,31.049138386533052,3.630893001857612,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111836.898191519,31.06580505319972,3.6304725335260817,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111896.898191519,31.082471719866387,3.630049419873184,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,111956.898191519,31.099138386533053,3.6296233101666817,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112016.89819151898,31.11580505319972,3.629193752285514,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112076.89819151898,31.132471719866384,3.628760186236926,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112136.89819151898,31.14913838653305,3.628321938876714,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112196.898191519,31.16580505319972,3.6278782200907633,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112256.898191519,31.18247171986639,3.627428120741919,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112316.898191519,31.19913838653305,3.6269706127431416,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112376.898191519,31.215805053199723,3.626504551683776,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112436.898191519,31.23247171986639,3.6260286825067496,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112496.898191519,31.24913838653305,3.625541648804009,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112556.898191519,31.26580505319972,3.625042006356102,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112616.898191519,31.282471719866383,3.624528241576564,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112676.898191519,31.299138386533052,3.623998795516508,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112736.898191519,31.31580505319972,3.6234520940199593,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112796.898191519,31.332471719866387,3.622886584474753,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112856.898191519,31.349138386533053,3.6223007793554216,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112916.89819151898,31.36580505319972,3.621693306385502,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,112976.89819151898,31.382471719866384,3.621062964646317,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113036.89819151898,31.39913838653305,3.620408785331138,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113096.898191519,31.41580505319972,3.619730095110898,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113156.898191519,31.43247171986639,3.619026579289357,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113216.898191519,31.44913838653305,3.6182983411602727,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113276.898191519,31.46580505319972,3.617545953342186,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113336.898191519,31.48247171986639,3.616770496483367,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113396.898191519,31.49913838653305,3.6159735807284816,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113456.898191519,31.51580505319972,3.615157345826833,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113516.898191519,31.532471719866383,3.614324436798044,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113576.898191519,31.549138386533052,3.613477953637056,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113636.898191519,31.56580505319972,3.612621375526212,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113696.898191519,31.582471719866387,3.611758462225588,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113756.898191519,31.599138386533053,3.610893137461325,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113816.89819151898,31.61580505319972,3.6100293609269807,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113876.89819151898,31.632471719866384,3.609170996685704,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113936.89819151898,31.64913838653305,3.608321686127864,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,113996.898191519,31.66580505319972,3.6074847331413897,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114056.898191519,31.68247171986639,3.6066630078706767,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114116.898191519,31.69913838653305,3.605858873575568,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114176.898191519,31.71580505319972,3.605074138932405,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114236.898191519,31.73247171986639,3.6043100359428712,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114296.898191519,31.74913838653305,3.603567221697137,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114356.898191519,31.76580505319972,3.60284580076432,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114416.898191519,31.782471719866383,3.602145364050767,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114476.898191519,31.799138386533052,3.601465039579045,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114536.898191519,31.81580505319972,3.6008035507299594,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114596.898191519,31.832471719866387,3.600159277943729,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114656.898191519,31.849138386533053,3.599530320565025,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114716.89819151898,31.86580505319972,3.598914556316407,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114776.89819151898,31.882471719866384,3.598309696693067,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114836.89819151898,31.89913838653305,3.597713337313708,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114896.898191519,31.91580505319972,3.597123002891508,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,114956.898191519,31.93247171986639,3.5965361869832435,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115016.898191519,31.94913838653305,3.595950387030176,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115076.898191519,31.96580505319972,3.595363135430014,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115136.898191519,31.98247171986639,3.594772027490261,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115196.898191519,31.99913838653305,3.5941747471274144,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115256.898191519,32.01580505319972,3.593569091111181,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115316.898191519,32.032471719866386,3.592952992523701,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115376.898191519,32.04913838653305,3.592324543924475,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115436.898191519,32.06580505319972,3.5916820204941127,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115496.898191519,32.08247171986639,3.5910239031852944,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115556.898191519,32.099138386533056,3.5903489016490906,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115616.89819151898,32.115805053199715,3.5896559764418434,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115676.89819151898,32.13247171986638,3.588944359767156,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115736.89819151898,32.14913838653305,3.588213573786766,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115796.898191519,32.16580505319972,3.5874634453625385,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115856.898191519,32.182471719866385,3.586694115989702,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115916.898191519,32.19913838653305,3.5859060456682155,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,115976.898191519,32.21580505319972,3.585100009549682,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116036.898191519,32.23247171986639,3.584277086400758,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116096.898191519,32.249138386533055,3.5834386382392918,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116156.898191519,32.26580505319972,3.582586280914458,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116216.898191519,32.282471719866386,3.5817218458920514,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116276.898191519,32.29913838653305,3.5808473340349143,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116336.898191519,32.31580505319972,3.579964862691853,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116396.898191519,32.33247171986639,3.5790766078781964,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116456.898191519,32.349138386533056,3.5781847437016148,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116516.89819151898,32.365805053199715,3.577291381420574,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116576.89819151898,32.38247171986638,3.5763985105961016,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116636.89819151898,32.39913838653305,3.575507944703839,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116696.898191519,32.41580505319972,3.5746212733240816,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116756.898191519,32.432471719866385,3.5737398226504555,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116816.898191519,32.44913838653305,3.572864625592566,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116876.898191519,32.46580505319972,3.571996402240392,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116936.898191519,32.48247171986639,3.5711355509541765,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,116996.898191519,32.499138386533055,3.5702821498832558,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117056.898191519,32.51580505319972,3.569435968330623,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117116.898191519,32.532471719866386,3.5685964870849243,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117176.898191519,32.54913838653305,3.5677629266426987,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117236.898191519,32.56580505319972,3.566934282134861,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117296.898191519,32.58247171986639,3.566109363737012,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117356.898191519,32.599138386533056,3.565286841362556,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117416.89819151898,32.615805053199715,3.564465292487554,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117476.89819151898,32.63247171986638,3.563643252014667,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117536.89819151898,32.64913838653305,3.5628192631317543,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117596.898191519,32.66580505319972,3.561991928145469,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117656.898191519,32.682471719866385,3.561159958265045,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117716.898191519,32.69913838653305,3.560322221277146,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117776.898191519,32.71580505319972,3.5594777859970934,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117836.898191519,32.73247171986639,3.5586259623197227,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117896.898191519,32.749138386533055,3.5577663356440845,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,117956.898191519,32.76580505319972,3.5568987944331267,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118016.898191519,32.782471719866386,3.5560235497156025,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118076.898191519,32.79913838653305,3.5551411454630824,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118136.898191519,32.81580505319972,3.554252458994336,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118196.898191519,32.83247171986639,3.553358690877067,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118256.898191519,32.849138386533056,3.5524613442058386,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118316.89819151898,32.865805053199715,3.5515621936146107,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118376.89819151898,32.88247171986638,3.550663244900164,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118436.89819151898,32.89913838653305,3.549766686646337,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118496.898191519,32.91580505319972,3.548874835701658,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118556.898191519,32.932471719866385,3.547990078728088,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118616.898191519,32.94913838653305,3.547114812267824,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118676.898191519,32.96580505319972,3.54625138384245,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118736.898191519,32.98247171986639,3.545402036495557,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118796.898191519,32.999138386533055,3.5445688589258144,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118856.898191519,33.01580505319972,3.543753742958864,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118916.898191519,33.032471719866386,3.5429583496129258,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,118976.898191519,33.04913838653305,3.5421840844716463,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119036.898191519,33.06580505319972,3.541432082536683,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119096.898191519,33.08247171986639,3.540703202235103,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119156.898191519,33.099138386533056,3.539998027837274,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119216.89819151898,33.115805053199715,3.5393168792214835,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119276.89819151898,33.13247171986638,3.5386598277119554,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119336.89819151898,33.14913838653305,3.538026716615085,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119396.89819151898,33.16580505319972,3.537417185073661,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119456.898191519,33.182471719866385,3.536830693933106,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119516.898191519,33.19913838653305,3.536266552446944,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119576.898191519,33.21580505319972,3.5357239448197824,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119636.898191519,33.23247171986639,3.5352019557759373,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119696.898191519,33.249138386533055,3.5346995945341035,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119756.898191519,33.26580505319972,3.534215816750826,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119816.898191519,33.282471719866386,3.533749544172191,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119876.898191519,33.29913838653305,3.533299681782476,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119936.898191519,33.31580505319972,3.532865132627204,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,119996.898191519,33.33247171986639,3.5324448101159835,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120056.898191519,33.349138386533056,3.5320376481473383,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120116.89819151898,33.365805053199715,3.531642609107818,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120176.89819151898,33.38247171986638,3.531258690078228,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120236.89819151898,33.39913838653305,3.530884927314575,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120296.89819151898,33.41580505319972,3.5305203993065786,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120356.898191519,33.432471719866385,3.530164228658455,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120416.898191519,33.44913838653305,3.529815582867768,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120476.898191519,33.46580505319972,3.529473674326032,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120536.898191519,33.48247171986639,3.5291377595691658,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120596.898191519,33.499138386533055,3.528807138039454,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120656.898191519,33.51580505319972,3.528481150378121,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120716.898191519,33.532471719866386,3.528159176435893,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120776.898191519,33.54913838653305,3.527840633039676,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120836.898191519,33.56580505319972,3.5275249716197523,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120896.898191519,33.58247171986639,3.527211675723224,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,120956.898191519,33.599138386533056,3.526900258504209,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121016.898191519,33.61580505319972,3.5265902601972465,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121076.89819151898,33.63247171986638,3.5262812456160417,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121136.89819151898,33.64913838653305,3.52597280169739,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121196.89819151898,33.66580505319972,3.5256645351060643,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121256.898191519,33.682471719866385,3.5253560699112905,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121316.898191519,33.69913838653305,3.525047045341282,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121376.898191519,33.71580505319972,3.5247371136188512,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121436.898191519,33.73247171986639,3.52442593787843,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121496.898191519,33.749138386533055,3.524113190162623,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121556.898191519,33.76580505319972,3.523798549494819,0.25
high_SEI_low_plating,High SEI / low plating,beginning,1,1,121616.898191519,33.782471719866386,3.5234817000229923,0.25
